FIPS,County,Month,Year,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
8055,Huerfano,11,2015,,,NL,NR,112015Huerfano
8053,Hinsdale,11,2015,,,NL,NL,112015Hinsdale
8051,Gunnison,11,2015,,250041,NR,,112015Gunnison
8049,Grand,11,2015,,149468,NR,,112015Grand
8047,Gilpin,11,2015,,165186,NR,,112015Gilpin
8045,Garfield,11,2015,276743,706287,,,112015Garfield
8043,Fremont,11,2015,146376,,,NL,112015Fremont
8039,Elbert,11,2015,,,NL,NL,112015Elbert
8041,El Paso,11,2015,6629977,,,NR,112015El Paso
8037,Eagle,11,2015,239175,608573,,,112015Eagle
8035,Douglas,11,2015,,,NL,NL,112015Douglas
8033,Dolores,11,2015,,,NL,NL,112015Dolores
8031,Denver,11,2015,13509435,17834233,,,112015Denver
8029,Delta,11,2015,,,NL,NL,112015Delta
8027,Custer,11,2015,,,NL,NL,112015Custer
8025,Crowley,11,2015,,,NL,NL,112015Crowley
8023,Costilla,11,2015,,,NR,NR,112015Costilla
8021,Conejos,11,2015,,,NL,NR,112015Conejos
8019,Clear Creek,11,2015,65544,382303,,,112015Clear Creek
8017,Cheyenne,11,2015,,,NL,NL,112015Cheyenne
8015,Chaffee,11,2015,,257406,NR,,112015Chaffee
8014,Broomfield,11,2015,,,NL,NL,112015Broomfield
8013,Boulder,11,2015,2441291,4312311,,,112015Boulder
8011,Bent,11,2015,,,NL,NL,112015Bent
8009,Baca,11,2015,,,NL,NL,112015Baca
8007,Archuleta,11,2015,,,NR,NR,112015Archuleta
8005,Arapahoe,11,2015,1474373,5485411,,,112015Arapahoe
8003,Alamosa,11,2015,,,NR,NL,112015Alamosa
8001,Adams,11,2015,411536,2426969,,,112015Adams
8125,Yuma,10,2015,,,NL,NL,102015Yuma
8123,Weld,10,2015,418307,1908470,,,102015Weld
8121,Washington,10,2015,,,NL,NL,102015Washington
8119,Teller,10,2015,,,NR,NL,102015Teller
8117,Summit,10,2015,215459,968236,,,102015Summit
8115,Sedgwick,10,2015,,,NR,NR,102015Sedgwick
8113,San Miguel,10,2015,50875,195014,,,102015San Miguel
8111,San Juan,10,2015,,,NL,NR,102015San Juan
8109,Saguache,10,2015,,,NL,NR,102015Saguache
8107,Routt,10,2015,201592,563187,,,102015Routt
8105,Rio Grande,10,2015,,,NL,NL,102015Rio Grande
8103,Rio Blanco,10,2015,,,NL,NL,102015Rio Blanco
8101,Pueblo,10,2015,863610,1710792,,,102015Pueblo
8099,Prowers,10,2015,,,NL,NL,102015Prowers
8097,Pitkin,10,2015,80160,443764,,,102015Pitkin
8095,Phillips,10,2015,,,NL,NL,102015Phillips
8093,Park,10,2015,,201525,NR,,102015Park
8091,Ouray,10,2015,,,NR,NR,102015Ouray
8089,Otero,10,2015,,,NL,NL,102015Otero
8087,Morgan,10,2015,,,NR,NR,102015Morgan
8085,Montrose,10,2015,,,NR,NL,102015Montrose
8083,Montezuma,10,2015,106843,627049,,,102015Montezuma
8081,Moffat,10,2015,,,NR,NL,102015Moffat
8079,Mineral,10,2015,,,NL,NL,102015Mineral
8077,Mesa,10,2015,,,NR,NR,102015Mesa
8075,Logan,10,2015,,,NL,NL,102015Logan
8073,Lincoln,10,2015,,,NL,NL,102015Lincoln
8071,Las Animas,10,2015,,1035512,NR,,102015Las Animas
8069,Larimer,10,2015,1452878,2885257,,,102015Larimer
8065,Lake,10,2015,,,NL,NR,102015Lake
8067,La Plata,10,2015,404921,1541740,,,102015La Plata
8063,Kit Carson,10,2015,,,NL,NL,102015Kit Carson
8061,Kiowa,10,2015,,,NL,NL,102015Kiowa
8059,Jefferson,10,2015,1881358,3091341,,,102015Jefferson
8057,Jackson,10,2015,,,NL,NL,102015Jackson
8055,Huerfano,10,2015,,,NL,NR,102015Huerfano
8053,Hinsdale,10,2015,,,NL,NL,102015Hinsdale
8051,Gunnison,10,2015,,,NR,NR,102015Gunnison
8049,Grand,10,2015,,166746,NR,,102015Grand
8047,Gilpin,10,2015,,185948,NR,,102015Gilpin
8045,Garfield,10,2015,404126,872142,,,102015Garfield
8043,Fremont,10,2015,178145,,,NL,102015Fremont
8039,Elbert,10,2015,,,NL,NL,102015Elbert
8041,El Paso,10,2015,8065363,,,NR,102015El Paso
8037,Eagle,10,2015,294270,590827,,,102015Eagle
8035,Douglas,10,2015,,,NL,NL,102015Douglas
8033,Dolores,10,2015,,,NL,NL,102015Dolores
8031,Denver,10,2015,16398610,19085375,,,102015Denver
8029,Delta,10,2015,,,NL,NL,102015Delta
8027,Custer,10,2015,,,NL,NL,102015Custer
8025,Crowley,10,2015,,,NL,NL,102015Crowley
8023,Costilla,10,2015,,,NR,NR,102015Costilla
8021,Conejos,10,2015,,,NL,NR,102015Conejos
8019,Clear Creek,10,2015,87040,419695,,,102015Clear Creek
8017,Cheyenne,10,2015,,,NL,NL,102015Cheyenne
8015,Chaffee,10,2015,,325900,NR,,102015Chaffee
8014,Broomfield,10,2015,,,NL,NL,102015Broomfield
8013,Boulder,10,2015,2816381,4777912,,,102015Boulder
8011,Bent,10,2015,,,NL,NL,102015Bent
8009,Baca,10,2015,,,NL,NL,102015Baca
8007,Archuleta,10,2015,,,NR,NR,102015Archuleta
8005,Arapahoe,10,2015,1743830,5728782,,,102015Arapahoe
8003,Alamosa,10,2015,,,NR,NL,102015Alamosa
8001,Adams,10,2015,435580,2446592,,,102015Adams
8125,Yuma,9,2015,,,NL,NL,92015Yuma
8123,Weld,9,2015,447995,1804494,,,92015Weld
8121,Washington,9,2015,,,NL,NL,92015Washington
8119,Teller,9,2015,,,NR,NL,92015Teller
8117,Summit,9,2015,235065,1024344,,,92015Summit
8115,Sedgwick,9,2015,,,NR,NR,92015Sedgwick
8113,San Miguel,9,2015,53511,330093,,,92015San Miguel
8111,San Juan,9,2015,,,NL,NR,92015San Juan
8109,Saguache,9,2015,,,NL,NR,92015Saguache
8107,Routt,9,2015,216833,576410,,,92015Routt
8105,Rio Grande,9,2015,,,NL,NL,92015Rio Grande
8103,Rio Blanco,9,2015,,,NL,NL,92015Rio Blanco
8101,Pueblo,9,2015,1004209,1721621,,,92015Pueblo
8099,Prowers,9,2015,,,NL,NL,92015Prowers
8097,Pitkin,9,2015,90803,627987,,,92015Pitkin
8095,Phillips,9,2015,,,NL,NL,92015Phillips
8093,Park,9,2015,,185916,NR,,92015Park
8091,Ouray,9,2015,,342064,NR,,92015Ouray
8089,Otero,9,2015,,,NL,NL,92015Otero
8087,Morgan,9,2015,,,NR,NR,92015Morgan
8085,Montrose,9,2015,,,NR,NL,92015Montrose
8083,Montezuma,9,2015,122425,605971,,,92015Montezuma
8081,Moffat,9,2015,,,NR,NL,92015Moffat
8079,Mineral,9,2015,,,NL,NL,92015Mineral
8077,Mesa,9,2015,,,NR,NR,92015Mesa
8075,Logan,9,2015,,,NL,NL,92015Logan
8073,Lincoln,9,2015,,,NL,NL,92015Lincoln
8071,Las Animas,9,2015,,1018744,NR,,92015Las Animas
8069,Larimer,9,2015,1546038,2735329,,,92015Larimer
8065,Lake,9,2015,,,NL,NR,92015Lake
8067,La Plata,9,2015,489476,1596319,,,92015La Plata
8063,Kit Carson,9,2015,,,NL,NL,92015Kit Carson
8061,Kiowa,9,2015,,,NL,NL,92015Kiowa
8059,Jefferson,9,2015,2096374,2859786,,,92015Jefferson
8057,Jackson,9,2015,,,NL,NL,92015Jackson
8055,Huerfano,9,2015,,,NL,NR,92015Huerfano
8053,Hinsdale,9,2015,,,NL,NL,92015Hinsdale
8051,Gunnison,9,2015,,333527,NR,,92015Gunnison
8049,Grand,9,2015,,182101,NR,,92015Grand
8047,Gilpin,9,2015,31881,206010,,,92015Gilpin
8045,Garfield,9,2015,558081,888159,,,92015Garfield
8043,Fremont,9,2015,262093,,,NL,92015Fremont
8039,Elbert,9,2015,,,NL,NL,92015Elbert
8041,El Paso,9,2015,8632187,,,NR,92015El Paso
8037,Eagle,9,2015,306549,632711,,,92015Eagle
8035,Douglas,9,2015,,,NL,NL,92015Douglas
8033,Dolores,9,2015,,,NL,NL,92015Dolores
8031,Denver,9,2015,18017794,19062651,,,92015Denver
8029,Delta,9,2015,,,NL,NL,92015Delta
8027,Custer,9,2015,,,NL,NL,92015Custer
8025,Crowley,9,2015,,,NL,NL,92015Crowley
8023,Costilla,9,2015,,,NR,NR,92015Costilla
8021,Conejos,9,2015,,,NL,NR,92015Conejos
8019,Clear Creek,9,2015,98054,490483,,,92015Clear Creek
8017,Cheyenne,9,2015,,,NL,NL,92015Cheyenne
8015,Chaffee,9,2015,,391518,NR,,92015Chaffee
8014,Broomfield,9,2015,,,NL,NL,92015Broomfield
8013,Boulder,9,2015,2808636,4564394,,,92015Boulder
8011,Bent,9,2015,,,NL,NL,92015Bent
8009,Baca,9,2015,,,NL,NL,92015Baca
8007,Archuleta,9,2015,,,NR,NR,92015Archuleta
8005,Arapahoe,9,2015,1821831,5321883,,,92015Arapahoe
8003,Alamosa,9,2015,,,NR,NL,92015Alamosa
8001,Adams,9,2015,456102,2066128,,,92015Adams
8125,Yuma,8,2015,,,NL,NL,82015Yuma
8123,Weld,8,2015,429172,1964176,,,82015Weld
8121,Washington,8,2015,,,NL,NL,82015Washington
8119,Teller,8,2015,,,NR,NL,82015Teller
8117,Summit,8,2015,237146,1325273,,,82015Summit
8115,Sedgwick,8,2015,,,NR,NR,82015Sedgwick
8113,San Miguel,8,2015,48630,367696,,,82015San Miguel
8111,San Juan,8,2015,,,NL,NR,82015San Juan
8109,Saguache,8,2015,,,NL,NR,82015Saguache
8107,Routt,8,2015,197957,649959,,,82015Routt
8105,Rio Grande,8,2015,,,NL,NL,82015Rio Grande
8103,Rio Blanco,8,2015,,,NL,NL,82015Rio Blanco
8101,Pueblo,8,2015,879622,1894167,,,82015Pueblo
8099,Prowers,8,2015,,,NL,NL,82015Prowers
8097,Pitkin,8,2015,100615,815391,,,82015Pitkin
8095,Phillips,8,2015,,,NL,NL,82015Phillips
8093,Park,8,2015,,220562,NR,,82015Park
8091,Ouray,8,2015,,,NR,NR,82015Ouray
8089,Otero,8,2015,,,NL,NL,82015Otero
8087,Morgan,8,2015,,,NR,NR,82015Morgan
8085,Montrose,8,2015,,,NR,NL,82015Montrose
8083,Montezuma,8,2015,141894,602753,,,82015Montezuma
8081,Moffat,8,2015,,,NR,NL,82015Moffat
8079,Mineral,8,2015,,,NL,NL,82015Mineral
8077,Mesa,8,2015,,,NR,NR,82015Mesa
8075,Logan,8,2015,,,NL,NL,82015Logan
8073,Lincoln,8,2015,,,NL,NL,82015Lincoln
8071,Las Animas,8,2015,,1043528,NR,,82015Las Animas
8069,Larimer,8,2015,1506663,2921981,,,82015Larimer
8065,Lake,8,2015,,,NL,NR,82015Lake
8067,La Plata,8,2015,468119,1517581,,,82015La Plata
8063,Kit Carson,8,2015,,,NL,NL,82015Kit Carson
8061,Kiowa,8,2015,,,NL,NL,82015Kiowa
8059,Jefferson,8,2015,2119709,3008160,,,82015Jefferson
8057,Jackson,8,2015,,,NL,NL,82015Jackson
8055,Huerfano,8,2015,,,NL,NR,82015Huerfano
8053,Hinsdale,8,2015,,,NL,NL,82015Hinsdale
8051,Gunnison,8,2015,,454015,NR,,82015Gunnison
8049,Grand,8,2015,,234153,NR,,82015Grand
8047,Gilpin,8,2015,33160,209981,,,82015Gilpin
8045,Garfield,8,2015,623488,919088,,,82015Garfield
8043,Fremont,8,2015,247910,,,NL,82015Fremont
8039,Elbert,8,2015,,,NL,NL,82015Elbert
8041,El Paso,8,2015,8703525,,,NR,82015El Paso
8037,Eagle,8,2015,321194,755726,,,82015Eagle
8035,Douglas,8,2015,,,NL,NL,82015Douglas
8033,Dolores,8,2015,,,NL,NL,82015Dolores
8031,Denver,8,2015,18920270,20586503,,,82015Denver
8029,Delta,8,2015,,,NL,NL,82015Delta
8027,Custer,8,2015,,,NL,NL,82015Custer
8025,Crowley,8,2015,,,NL,NL,82015Crowley
8023,Costilla,8,2015,,,NR,NR,82015Costilla
8021,Conejos,8,2015,,,NL,NR,82015Conejos
8019,Clear Creek,8,2015,99241,549270,,,82015Clear Creek
8017,Cheyenne,8,2015,,,NL,NL,82015Cheyenne
8015,Chaffee,8,2015,,529711,NR,,82015Chaffee
8014,Broomfield,8,2015,,,NL,NL,82015Broomfield
8013,Boulder,8,2015,2854869,5076823,,,82015Boulder
8011,Bent,8,2015,,,NL,NL,82015Bent
8009,Baca,8,2015,,,NL,NL,82015Baca
8007,Archuleta,8,2015,,,NR,NR,82015Archuleta
8005,Arapahoe,8,2015,1782767,5068738,,,82015Arapahoe
8003,Alamosa,8,2015,,,NR,NL,82015Alamosa
8001,Adams,8,2015,414843,2007490,,,82015Adams
8125,Yuma,7,2015,,,NL,NL,72015Yuma
8123,Weld,7,2015,364477,1878564,,,72015Weld
8121,Washington,7,2015,,,NL,NL,72015Washington
8119,Teller,7,2015,,,NR,NL,72015Teller
8117,Summit,7,2015,246327,1304307,,,72015Summit
8115,Sedgwick,7,2015,,,NR,NR,72015Sedgwick
8113,San Miguel,7,2015,51293,387509,,,72015San Miguel
8111,San Juan,7,2015,,,NL,NR,72015San Juan
8109,Saguache,7,2015,,,NL,NR,72015Saguache
8107,Routt,7,2015,186072,631836,,,72015Routt
8105,Rio Grande,7,2015,,,NL,NL,72015Rio Grande
8103,Rio Blanco,7,2015,,,NL,NL,72015Rio Blanco
8101,Pueblo,7,2015,699033,1852589,,,72015Pueblo
8099,Prowers,7,2015,,,NL,NL,72015Prowers
8097,Pitkin,7,2015,94939,850341,,,72015Pitkin
8095,Phillips,7,2015,,,NL,NL,72015Phillips
8093,Park,7,2015,,235832,NR,,72015Park
8091,Ouray,7,2015,,,NR,NR,72015Ouray
8089,Otero,7,2015,,,NL,NL,72015Otero
8087,Morgan,7,2015,,,NR,NR,72015Morgan
8085,Montrose,7,2015,,,NR,NL,72015Montrose
8083,Montezuma,7,2015,142880,572832,,,72015Montezuma
8081,Moffat,7,2015,,,NR,NL,72015Moffat
8079,Mineral,7,2015,,,NL,NL,72015Mineral
8077,Mesa,7,2015,,,NR,NR,72015Mesa
8075,Logan,7,2015,,,NL,NL,72015Logan
8073,Lincoln,7,2015,,,NL,NL,72015Lincoln
8071,Las Animas,7,2015,,1009958,NR,,72015Las Animas
8069,Larimer,7,2015,1401524,2714363,,,72015Larimer
8065,Lake,7,2015,,,NL,NR,72015Lake
8067,La Plata,7,2015,486029,1529417,,,72015La Plata
8063,Kit Carson,7,2015,,,NL,NL,72015Kit Carson
8061,Kiowa,7,2015,,,NL,NL,72015Kiowa
8059,Jefferson,7,2015,2038463,2891081,,,72015Jefferson
8057,Jackson,7,2015,,,NL,NL,72015Jackson
8055,Huerfano,7,2015,,,NL,NR,72015Huerfano
8053,Hinsdale,7,2015,,,NL,NL,72015Hinsdale
8051,Gunnison,7,2015,,454862,NR,,72015Gunnison
8049,Grand,7,2015,,230218,NR,,72015Grand
8047,Gilpin,7,2015,,185927,NR,,72015Gilpin
8045,Garfield,7,2015,481231,953213,,,72015Garfield
8043,Fremont,7,2015,242306,,,NL,72015Fremont
8039,Elbert,7,2015,,,NL,NL,72015Elbert
8041,El Paso,7,2015,8504081,,,NR,72015El Paso
8037,Eagle,7,2015,310266,745007,,,72015Eagle
8035,Douglas,7,2015,,,NL,NL,72015Douglas
8033,Dolores,7,2015,,,NL,NL,72015Dolores
8031,Denver,7,2015,19786382,19851838,,,72015Denver
8029,Delta,7,2015,,,NL,NL,72015Delta
8027,Custer,7,2015,,,NL,NL,72015Custer
8025,Crowley,7,2015,,,NL,NL,72015Crowley
8023,Costilla,7,2015,,,NR,NR,72015Costilla
8021,Conejos,7,2015,,,NL,NR,72015Conejos
8019,Clear Creek,7,2015,97914,558033,,,72015Clear Creek
8017,Cheyenne,7,2015,,,NL,NL,72015Cheyenne
8015,Chaffee,7,2015,,,NR,NR,72015Chaffee
8014,Broomfield,7,2015,,,NL,NL,72015Broomfield
8013,Boulder,7,2015,2638188,4926814,,,72015Boulder
8011,Bent,7,2015,,,NL,NL,72015Bent
8009,Baca,7,2015,,,NL,NL,72015Baca
8007,Archuleta,7,2015,,,NR,NR,72015Archuleta
8005,Arapahoe,7,2015,1629440,4482419,,,72015Arapahoe
8003,Alamosa,7,2015,,,NR,NL,72015Alamosa
8001,Adams,7,2015,456679,1822902,,,72015Adams
8125,Yuma,6,2015,,,NL,NL,62015Yuma
8123,Weld,6,2015,287920,1693656,,,62015Weld
8121,Washington,6,2015,,,NL,NL,62015Washington
8119,Teller,6,2015,,,NR,NL,62015Teller
8117,Summit,6,2015,215753,925580,,,62015Summit
8115,Sedgwick,6,2015,,,NR,NR,62015Sedgwick
8113,San Miguel,6,2015,51852,315531,,,62015San Miguel
8111,San Juan,6,2015,,,NL,NR,62015San Juan
8109,Saguache,6,2015,,,NL,NR,62015Saguache
8107,Routt,6,2015,159915,485969,,,62015Routt
8105,Rio Grande,6,2015,,,NL,NL,62015Rio Grande
8103,Rio Blanco,6,2015,,,NL,NL,62015Rio Blanco
8101,Pueblo,6,2015,569375,1517777,,,62015Pueblo
8099,Prowers,6,2015,,,NL,NL,62015Prowers
8097,Pitkin,6,2015,77058,570064,,,62015Pitkin
8095,Phillips,6,2015,,,NL,NL,62015Phillips
8093,Park,6,2015,,191938,NR,,62015Park
8091,Ouray,6,2015,,,NR,NR,62015Ouray
8089,Otero,6,2015,,,NL,NL,62015Otero
8087,Morgan,6,2015,,,NR,NR,62015Morgan
8085,Montrose,6,2015,,,NR,NL,62015Montrose
8083,Montezuma,6,2015,127877,463559,,,62015Montezuma
8081,Moffat,6,2015,,,NR,NL,62015Moffat
8079,Mineral,6,2015,,,NL,NL,62015Mineral
8077,Mesa,6,2015,,,NR,NR,62015Mesa
8075,Logan,6,2015,,,NL,NL,62015Logan
8073,Lincoln,6,2015,,,NL,NL,62015Lincoln
8071,Las Animas,6,2015,,714276,NR,,62015Las Animas
8069,Larimer,6,2015,1219011,2321397,,,62015Larimer
8065,Lake,6,2015,,,NL,NR,62015Lake
8067,La Plata,6,2015,425100,1283234,,,62015La Plata
8063,Kit Carson,6,2015,,,NL,NL,62015Kit Carson
8061,Kiowa,6,2015,,,NL,NL,62015Kiowa
8059,Jefferson,6,2015,1833049,2584940,,,62015Jefferson
8057,Jackson,6,2015,,,NL,NL,62015Jackson
8055,Huerfano,6,2015,,,NL,NR,62015Huerfano
8053,Hinsdale,6,2015,,,NL,NL,62015Hinsdale
8051,Gunnison,6,2015,,273865,NR,,62015Gunnison
8049,Grand,6,2015,,142695,NR,,62015Grand
8047,Gilpin,6,2015,,183787,NR,,62015Gilpin
8045,Garfield,6,2015,430562,798425,,,62015Garfield
8043,Fremont,6,2015,205924,,,NL,62015Fremont
8039,Elbert,6,2015,,,NL,NL,62015Elbert
8041,El Paso,6,2015,7050814,,,NR,62015El Paso
8037,Eagle,6,2015,259462,534649,,,62015Eagle
8035,Douglas,6,2015,,,NL,NL,62015Douglas
8033,Dolores,6,2015,,,NL,NL,62015Dolores
8031,Denver,6,2015,16545160,17280785,,,62015Denver
8029,Delta,6,2015,,,NL,NL,62015Delta
8027,Custer,6,2015,,,NL,NL,62015Custer
8025,Crowley,6,2015,,,NL,NL,62015Crowley
8023,Costilla,6,2015,,,NR,NR,62015Costilla
8021,Conejos,6,2015,,,NL,NL,62015Conejos
8019,Clear Creek,6,2015,90303,441514,,,62015Clear Creek
8017,Cheyenne,6,2015,,,NL,NL,62015Cheyenne
8015,Chaffee,6,2015,,,NR,NR,62015Chaffee
8014,Broomfield,6,2015,,,NL,NL,62015Broomfield
8013,Boulder,6,2015,2363534,4273572,,,62015Boulder
8011,Bent,6,2015,,,NL,NL,62015Bent
8009,Baca,6,2015,,,NL,NL,62015Baca
8007,Archuleta,6,2015,,,NR,NR,62015Archuleta
8005,Arapahoe,6,2015,1525525,3753244,,,62015Arapahoe
8003,Alamosa,6,2015,,,NR,NL,62015Alamosa
8001,Adams,6,2015,441872,,,NR,62015Adams
8125,Yuma,5,2015,,,NL,NL,52015Yuma
8123,Weld,5,2015,342765,1636318,,,52015Weld
8121,Washington,5,2015,,,NL,NL,52015Washington
8119,Teller,5,2015,,,NR,NL,52015Teller
8117,Summit,5,2015,224409,719343,,,52015Summit
8115,Sedgwick,5,2015,,,NR,NR,52015Sedgwick
8113,San Miguel,5,2015,,153689,NR,,52015San Miguel
8111,San Juan,5,2015,,,NL,NR,52015San Juan
8109,Saguache,5,2015,,,NL,NR,52015Saguache
8107,Routt,5,2015,163870,419611,,,52015Routt
8105,Rio Grande,5,2015,,,NL,NL,52015Rio Grande
8103,Rio Blanco,5,2015,,,NL,NL,52015Rio Blanco
8101,Pueblo,5,2015,396182,1482501,,,52015Pueblo
8099,Prowers,5,2015,,,NL,NL,52015Prowers
8097,Pitkin,5,2015,57287,329419,,,52015Pitkin
8095,Phillips,5,2015,,,NL,NL,52015Phillips
8093,Park,5,2015,,154563,NR,,52015Park
8091,Ouray,5,2015,,,NR,NR,52015Ouray
8089,Otero,5,2015,,,NL,NL,52015Otero
8087,Morgan,5,2015,,,NR,NR,52015Morgan
8085,Montrose,5,2015,,,NR,NL,52015Montrose
8083,Montezuma,5,2015,136143,403035,,,52015Montezuma
8081,Moffat,5,2015,,,NR,NL,52015Moffat
8079,Mineral,5,2015,,,NL,NL,52015Mineral
8077,Mesa,5,2015,,,NR,NR,52015Mesa
8075,Logan,5,2015,,,NL,NL,52015Logan
8073,Lincoln,5,2015,,,NL,NL,52015Lincoln
8071,Las Animas,5,2015,,606835,NR,,52015Las Animas
8069,Larimer,5,2015,1292742,2292433,,,52015Larimer
8065,Lake,5,2015,,,NL,NR,52015Lake
8067,La Plata,5,2015,452253,1155547,,,52015La Plata
8063,Kit Carson,5,2015,,,NL,NL,52015Kit Carson
8061,Kiowa,5,2015,,,NL,NL,52015Kiowa
8059,Jefferson,5,2015,1933694,2538231,,,52015Jefferson
8057,Jackson,5,2015,,,NL,NL,52015Jackson
8055,Huerfano,5,2015,,,NL,NL,52015Huerfano
8053,Hinsdale,5,2015,,,NL,NL,52015Hinsdale
8051,Gunnison,5,2015,,176131,NR,,52015Gunnison
8049,Grand,5,2015,,,NR,NR,52015Grand
8047,Gilpin,5,2015,,143079,NR,,52015Gilpin
8045,Garfield,5,2015,407487,720995,,,52015Garfield
8043,Fremont,5,2015,200945,,,NL,52015Fremont
8039,Elbert,5,2015,,,NL,NL,52015Elbert
8041,El Paso,5,2015,6793848,,,NR,52015El Paso
8037,Eagle,5,2015,259399,432292,,,52015Eagle
8035,Douglas,5,2015,,,NL,NL,52015Douglas
8033,Dolores,5,2015,,,NL,NL,52015Dolores
8031,Denver,5,2015,15598475,17590490,,,52015Denver
8029,Delta,5,2015,,,NL,NL,52015Delta
8027,Custer,5,2015,,,NL,NL,52015Custer
8025,Crowley,5,2015,,,NL,NL,52015Crowley
8023,Costilla,5,2015,,,NR,NR,52015Costilla
8021,Conejos,5,2015,,,NL,NL,52015Conejos
8019,Clear Creek,5,2015,96276,348152,,,52015Clear Creek
8017,Cheyenne,5,2015,,,NL,NL,52015Cheyenne
8015,Chaffee,5,2015,,312605,NR,,52015Chaffee
8014,Broomfield,5,2015,,,NL,NL,52015Broomfield
8013,Boulder,5,2015,2451648,4281906,,,52015Boulder
8011,Bent,5,2015,,,NL,NL,52015Bent
8009,Baca,5,2015,,,NL,NL,52015Baca
8007,Archuleta,5,2015,,,NR,NR,52015Archuleta
8005,Arapahoe,5,2015,1588756,3615509,,,52015Arapahoe
8003,Alamosa,5,2015,,,NR,NL,52015Alamosa
8001,Adams,5,2015,495716,1687270,,,52015Adams
8125,Yuma,4,2015,,,NL,NL,42015Yuma
8123,Weld,4,2015,350491,1521411,,,42015Weld
8121,Washington,4,2015,,,NL,NL,42015Washington
8119,Teller,4,2015,,,NR,NL,42015Teller
8117,Summit,4,2015,305570,953219,,,42015Summit
8115,Sedgwick,4,2015,,,NR,NR,42015Sedgwick
8113,San Miguel,4,2015,38531,150531,,,42015San Miguel
8111,San Juan,4,2015,,,NL,NR,42015San Juan
8109,Saguache,4,2015,,,NL,NR,42015Saguache
8107,Routt,4,2015,193801,433152,,,42015Routt
8105,Rio Grande,4,2015,,,NL,NL,42015Rio Grande
8103,Rio Blanco,4,2015,,,NL,NL,42015Rio Blanco
8101,Pueblo,4,2015,389146,1318252,,,42015Pueblo
8099,Prowers,4,2015,,,NL,NL,42015Prowers
8097,Pitkin,4,2015,65486,426689,,,42015Pitkin
8095,Phillips,4,2015,,,NL,NL,42015Phillips
8093,Park,4,2015,,121375,NR,,42015Park
8091,Ouray,4,2015,,,NR,NR,42015Ouray
8089,Otero,4,2015,,,NL,NL,42015Otero
8087,Morgan,4,2015,,,NR,NR,42015Morgan
8085,Montrose,4,2015,,,NR,NL,42015Montrose
8083,Montezuma,4,2015,124006,313150,,,42015Montezuma
8081,Moffat,4,2015,,,NR,NL,42015Moffat
8079,Mineral,4,2015,,,NL,NL,42015Mineral
8077,Mesa,4,2015,,,NR,NR,42015Mesa
8075,Logan,4,2015,,,NL,NL,42015Logan
8073,Lincoln,4,2015,,,NL,NL,42015Lincoln
8071,Las Animas,4,2015,,471514,NR,,42015Las Animas
8069,Larimer,4,2015,1277080,2045132,,,42015Larimer
8065,Lake,4,2015,,,NL,NR,42015Lake
8067,La Plata,4,2015,493486,930516,,,42015La Plata
8063,Kit Carson,4,2015,,,NL,NL,42015Kit Carson
8061,Kiowa,4,2015,,,NL,NL,42015Kiowa
8059,Jefferson,4,2015,1931784,2429996,,,42015Jefferson
8057,Jackson,4,2015,,,NL,NL,42015Jackson
8055,Huerfano,4,2015,,,NL,NL,42015Huerfano
8053,Hinsdale,4,2015,,,NL,NL,42015Hinsdale
8051,Gunnison,4,2015,,160176,NR,,42015Gunnison
8049,Grand,4,2015,,,NR,NR,42015Grand
8047,Gilpin,4,2015,,130946,NR,,42015Gilpin
8045,Garfield,4,2015,381432,644631,,,42015Garfield
8043,Fremont,4,2015,198045,,,NL,42015Fremont
8039,Elbert,4,2015,,,NL,NL,42015Elbert
8041,El Paso,4,2015,6540175,,,NR,42015El Paso
8037,Eagle,4,2015,287781,516095,,,42015Eagle
8035,Douglas,4,2015,,,NL,NL,42015Douglas
8033,Dolores,4,2015,,,NL,NL,42015Dolores
8031,Denver,4,2015,14953494,18946519,,,42015Denver
8029,Delta,4,2015,,,NL,NL,42015Delta
8027,Custer,4,2015,,,NL,NL,42015Custer
8025,Crowley,4,2015,,,NL,NL,42015Crowley
8023,Costilla,4,2015,,,NR,NR,42015Costilla
8021,Conejos,4,2015,,,NL,NL,42015Conejos
8019,Clear Creek,4,2015,76243,365896,,,42015Clear Creek
8017,Cheyenne,4,2015,,,NL,NL,42015Cheyenne
8015,Chaffee,4,2015,,250729,NR,,42015Chaffee
8014,Broomfield,4,2015,,,NL,NL,42015Broomfield
8013,Boulder,4,2015,2559060,3973545,,,42015Boulder
8011,Bent,4,2015,,,NL,NL,42015Bent
8009,Baca,4,2015,,,NL,NL,42015Baca
8007,Archuleta,4,2015,,,NR,NR,42015Archuleta
8005,Arapahoe,4,2015,1559596,3257101,,,42015Arapahoe
8003,Alamosa,4,2015,,,NR,NL,42015Alamosa
8001,Adams,4,2015,474341,1611106,,,42015Adams
8125,Yuma,3,2015,,,NL,NL,32015Yuma
8123,Weld,3,2015,386290,1443488,,,32015Weld
8121,Washington,3,2015,,,NL,NL,32015Washington
8119,Teller,3,2015,,,NR,NL,32015Teller
8117,Summit,3,2015,292686,1727608,,,32015Summit
8115,Sedgwick,3,2015,,,NR,NR,32015Sedgwick
8113,San Miguel,3,2015,50730,375409,,,32015San Miguel
8111,San Juan,3,2015,,,NL,NR,32015San Juan
